Review,Rating,Sentiment;Label;;
packing aman pengiriman super cepat,5, ;P;;
terima kasih belanja kali kedua di toko ini slalu memuaskan,5, ;P;;
wah sellernya fast respon barang juga dipacking aman pokoknya mantap deh,5, ;P;;
ok pengiriman juga cepat,5, ;P;;
langsung di buka enak bgt makasih kakak,5, ;P;;
tdk enak bau cabe mentah n singkong keras,2, ;N;;
keripik nya tebal saya kurang cocok tp penjual mau mengganti,2, ;N;;
barang sdh di trima dan sesuai pesanan meskipun rasa ebi nya kurang,5, ;N;;
makanan favoite di rumah sdh bbrp kali peaan dan selalu enak,5, ;P;;
barang sudah trima dan sesuai pesanan,5, ;P;;
enaaaaakkkkk uda langganan beli disini uda gak mao pindah2 kelain hatiii gak percaya buktiin sendiri ajeee ya man teman,5, ;P;;
sempat nyoba keripik ebi yg lain tapi balik lagi ke sini rasanya pas,5, ;P;;
keripiknya sdh terima enak rasa makasih,5, ;P;;
pemgiriman super cepat pesan siang sore sampai mantap blum di coba kyknya enak ne,5, ;P;;
barang sdh di trima dan sesuai pesanan enak,5, ;P;;
barang sdh terima makasih,5, ;P;;
terimakasih anak saya suka sekali,5, ;P;;
favoritnya anak,5, ;P;;
produk bagus sesuai selera harga bagus kurir lancar sesuai jadwal ini sdh pesanan yg keempat kali terimakasih sabina food,5, ;P;;
produk ini disukai semua anggota keluarga saya packingnya bagus harganya terjangkau kurir nya sopan pengiriman sesuai jadwal terimakasih,5, ;P;;
enak kriuk tp sayang bumbunya bnyk yg menggumpal,5, ;N;;
tdk seperti pembelian yg pertama yg ini tdk renyah terasa kurang bumbu mgkin krna bumbunya tdk tercampur rata krn sy lihat ada yg menggumpal2,3, ;N;;
recommended store,5, ;P;;
produk sesuai dengan harganya kurirnya datang sesuai jadwalnya terimakasih,5, ;P;;
kering kentangnya enak cucok buat mkn dg nasi,5, ;P;;
sering beli di sini byk produknya dan cepat pengirimannya mantappp pertahankan,5, ;P;;
enaaak rasanya fresh,5, ;P;;
puas sekalii,5, ;P;;
wenaak,5, ;P;;
penjual fast response packing aman dan bagus sesuai request makanan dlm kondisi baik dan hrg bagus very recommended seller puas belanja disini,5, ;P;;
barang sudah diterima dgn baik thx,5, ;P;;
puas banget pesanan langsung di siapin sm seller produknya kelihatan masih fresh smua dg kemasan yg baik terima kasih banyak ya,5, ;P;;
saya lebih suka keripik singkong kejunya daripada keripik kentang keju,5, ;P;;
enak sesuai deskripsi,5, ;P;;
makasih paket sdh datang blm dibuka smoga enk yah,5, ;P;;
enak rasanya sesuai yang emang lagi dicari cepet dikirim,5, ;P;;
yummiest,5, ;P;;
enak garing dan bisa ketagihan nih,5, ;P;;
pembelian kedua rasanya beda sama yg pertama beli jadi lebih keras trs beda aja rasanya bund,3, ;N;;
empingnya enak renyah ga keras packing aman recommended,5, ;P;;
spesial rasanyaa puedass,5, ;P;;
pengiriman cepat packing aman rasanya enak,5, ;P;;
pembelian kedua kalinyaa mantap bgt order lgsg di accept dan di packing pake gratis ongkir juga dan sehari sampai hahaha mantapp,5, ;P;;
puas banget dan rasanya enak semuanya empuk,5, ;P;;
pengiriman cepet sekali basrengnya pedess dan renyah cobain deh,5, ;P;;
basrengnya enak bangetttt next beli lagi ukuran yg lbh besar ahh hehehe,5, ;P;;
bagus sesuai pesanan,5, ;P;;
basreng nya kurang gak kaya dulu renyah ini kaya udah lama gtu agak bau apek,2, ;N;;
gabus keju enak dan renyah packing dan pengiriman aman,5, ;P;;
pengiriman kilat terbaik terima kasih,5, ;P;;
gabus kejunya enakkk btw dua kali ini dus terlihat spt dibuka orang tapi isi tidak hilang,5, ;N;;
pengiriman cepat n produk blom di coba,5, ;P;;
rasanya pas dan tidak keras,5, ;P;;
uda mau abis baru review enakk,5, ;P;;
responsif n cepat sampe trims kk,5, ;P;;
guriih enak,5, ;P;;
kondisi kardus seperti lewat zona perang klo rasa makanan tunggu adzan maghrib dulu,5, ;N;;
respon seller cepat gabus kejunya enak berasa kejunya renyahh,5, ;P;;
pembelian ke sekian masih enak,5, ;P;;
uenakkk tenan,5, ;P;;
pesanan cepat saoai packing aman sehingga keripik singkongku ga remuk dan rasanya crispy banget pesen lagi ach,5, ;P;;
renyah dan enak,5, ;P;;
rasanya enak tidak terlalu pedas dan ada manisnya renyah dan tidak keras packing aman dan kuat respon dan pengiriman cepat,5, ;P;;
pengiriman 3 hari packingan aman pakai kardus dan dibungkus bubble wrap produk overall ok ga pedas juga thank you,5, ;P;;
enak garing gak keras,5, ;P;;
bumbunya berasa tapi gak overpowerrr snack jadul super enakk,5, ;P;;
yumm,5, ;P;;
enak terimakasih,5, ;P;;
kemasan rapimakanannya ga ancur trims ya,5, ;P;;
walau agak beda dengan yang biasa saya beli di cs tapi dari segi harga bener bener value for money susah berhenti sekali ngunyah hahaha,5, ;P;;
packing ok rasa ok,5, ;P;;
mantap super enak pengiriman juga cepat,5, ;P;;
enak basrengnya sdh langganan beli di sini respon seller cepat pengemasan aman smp tujuan tks seller,5, ;P;;
pesen yg ke 2x nya mantap moikafood sukses yaa,5, ;P;;
rasanya asin banget sama ga kering banget masih ada minyak jd tenggorokan seret dikira awal mau beli bakal kering banget ga ada minyak bau strong amisnya kerasa sorry,2, ;N;;
ya allah basrennya enak bangetttttt sumpah enak,5, ;P;;
enak pedes,5, ;P;;
mantap mantap,5, ;P;;
banyak varian jajannya,5, ;P;;
pengiriman cepat dan packing sangat aman sekali,5, ;P;;
box oleh2 nya penyok,4, ;N;;
mantabbbb sesuai pesanan,5, ;P;;
respon penjual sangat cepat packaging aman rapi produknya cocok utk oleh2 tmksh bnyak kak,5, ;P;;
bagus keren,5, ;P;;
lazis,5, ;P;;
cepet lsg sampai semoga exp masih lama dan yg dikasih suka tks gan,5, ;P;;
belum dicoba sih tp sellernya ramah terima kasih seller,5, ;P;;
packing rapi aman sampe tujuan thanks,5, ;P;;
gatotnya keras pdhl sudah direndam 11 jam dan dikukus 30 menit,3, ;N;;
pesanan sy sudah sampai sellernya fast respon ramah bgt packingnya rapi pake buble wrap juga terima kasih jogja gift tokopedia,5, ;P;;
pesanan sudah datang dan sesuai mudahan enak tanks sellertokopedia semoga sukes terus,5, ;P;;
pesanan ke 2 klo gk salah inget untuk kualitas gk perlu di ragukan lagi dan pasti enak seller juga fast respon trima kasih,5, ;P;;
itemnya sesuai foto dan deskripsi seller ramah itemnya juga difoto dulu sebelum dikirim semoga sukses terus dan terimakasih ya kak,5, ;P;;
sudah sampai suwun,5, ;P;;
nyam nyam,5, ;P;;
good product tks,4, ;P;;
kemarin baru pesen hari ini sampe pelayanan ramah packing rapih barang ga ada yg cacat ini orderan ke 3 kali alhamdulillah puas selalu,5, ;P;;
mantap sesuai harapan,5, ;P;;
mantap pedasnya luar biasa,5, ;P;;
suka rasanya fast respon seller makasi next order lg,5, ;P;;
halo kak makasih ya cemilannya sudah sampai seperti biasa packing aman dan rapi free bubble dan kardus karena itu gak ada yang hancur soal rasa dan harga di sini paling oke,5, ;P;;
enak banget mie lidi nya sukaa langsung di serbu sama org rumah next order lagi deh kak makasi oiya buat sicepat makasi juga hujan lebat sempetin nganter masuk k rumah untung pake mobil ga kebasahan meski mobilnya agak susah masuk ke gang kecil terharu sama perjuangannya makasi si cepat,5, ;P;;
fast respond sesuai deskripsi packing rapih makasih,5, ;P;;
pertama kali beli di toko ini untuk packagingnya benar benar aman sampai ke rumah tidak ada yang ancur untuk rasa so far so good lumayan good jobs and recomanded seller,5, ;P;;
enak gurih pengiriman cepat barang semua aman tidak ada yang hancur pokoknya recomment bgt belanja disini selalu puas terima kasih,5, ;P;;
untuk ukuran segini termasuk murah isinya banyak dan enakk gurih,5, ;P;;
gàk terasa ikan,3, ;N;;
ok lah,4, ;P;;
pas dateng lem nya kebuka dicobain uda rada alot,1, ;N;;
enak dimakan sama emi,5, ;P;;
packing aman keripik enak dan garing,5, ;P;;
produk bagus dan seller juga ok service nya,5, ;P;;
kerdus nya beyok tempe nya sdh rda hancur,3, ;N;;
enak rapuh cuma memang agak hancur,4, ;N;;
cemilan tempe paling mantaaap gurih nggak berminyak nggak bikin haus seller tiap bungkus di bubblewrap sblm masuk dus,5, ;P;;
always good repeat order,5, ;P;;
kripiknya hancur,2, ;N;;
agak hancur ya,2, ;N;;
packing nya rapi,5, ;P;;
pengirimn cepat aman sampai tujuan makasi,5, ;P;;
respon n pengiriman super cpt packingan rapi snacknya blm di cb,5, ;P;;
barang uda sampe dikemas rapi barang tdk ancur trims ya,5, ;P;;
enak seller rekomended,5, ;P;;
barang sdh diterima sesuai pesanan packing aman berat tdk ngecek sesuai ato tdk blm dicoba semoga enak pengiriman cepat,5, ;P;;
sesuai gambar dan deskripsi mantab,5, ;P;;
cepat bener beli jumat pagi sampai sabtu sore semua dikemas dg aman pakai kardus bubble wrap di setiap cemilan jd ga ada yg hancur rasa ok baru nyobain 1 doank sih,5, ;P;;
cepat akurat mantap makasih,5, ;P;;
fast respond service ramah dan cepat barang makanan dikemas rapi dan tidak rapuh,5, ;P;;
ok,4, ;P;;
packaging aman barang sesuai dgn deskripsi,5, ;P;;
tiap bulan beli produk ini selalu konsisten kualitas produk dan pelayanannya super terima kasih ya,5, ;P;;
pembelian kedua respon penjual cepat sampai dengan cepat packing sangat baik produk aman 100 tidak ada cacat terima kasih ya,5, ;P;;
abon udangnya enakk respon penjual cepat sampai dengan cepat packing sangat baik produk aman 100 tidak ada cacat pasti akan jadi langganan disini,5, ;P;;
sangat puas pengiriman juga cepat mantap,5, ;P;;
pengiriman tempat waktu dan baik,5, ;P;;
pelayanan top komunikasi bagus barang sehari sampai packingnya aman barang sesuai deskripsi recommended seller,5, ;P;;
barang bagus sesuai pesanan recommended seller terima kasih,5, ;P;;
mantap bosqu sukses terus pengiriman cepat seller terpercaya,5, ;P;;
seller ramah dan baik pesanan datang masih potongan utuh karena packaging rapi dan dipake bubble wrap hanya sedikit sekali yang hancur recommended seller,5, ;P;;
sudah kedua kali beli keripik disini penjualnya amanah,5, ;P;;
udh beli keberapa kli puas blnja di toko ini paking rapi dibungkus bubble rasa pisang juga enak tidak mengecewakan blnja di lapak ini,5, ;P;;
packingnya rapih banget rekomen seller,5, ;P;;
mantap renyah,5, ;P;;
udh kesekian kali belanja di lapak ini kripik nya renyah pakingan rapih penjual cepat respon ngk kecewa belanja di lapak ini pertahankan sukses trus ya sis jualan nya,5, ;P;;
packingnya rapih soal rasa tak perlu diragukan makasi,5, ;P;;
tidak mengurangi citra rasa masih mantep yg hancur,5, ;P;;
udah sering belanja disini pesanan sesuai seller komunikatif expired makanannya masih lama pengiriman jg cepat makasih,5, ;P;;
cmn bli kripik 3 aja tp packing rapi bgt pk kardus trs dipack buble plastik satu2 jd aman mksih ya,5, ;P;;
produk ok enak packing sudah lebih baik dan aman pembelian yang kedua,5, ;P;;
mantaappp,5, ;P;;
sesuai pesanan dan pengiriman cepat,5, ;P;;
pembelian kedua kali,5, ;P;;
gurih enak,5, ;P;;
enak renyah tq,5, ;P;;
rasanya enak sekali packing bagus keripiknya utuh recommended,5, ;P;;
baru unboxing 2 kantong untuk 1kg lebih makasih kakak kalo jualanku lancar nanti langganan ya,5, ;P;;
seller memproses pesanan dengan cepat lalu dikirim dengan kardus tetapi dalam kardus 3 silinder penyok parah dan ke 7 silinder yg saya beli dalamnya isinya remuk parah sehingga dari luar pun terdengar isinya remahan bisa jadi ekspedisi yang serampangan tetapi intinya tetap sangat mengecewakan menerima paket makanan dalam kondisi remuk dan hancur,3, ;N;;
recomended deh,5, ;P;;
barang sudah sampai cepat packing bagusss,5, ;P;;
cepat dan mantap thanks gan,5, ;P;;
fastrespon dan pengiriman,5, ;P;;
makacih dah nyampe semua,5, ;P;;
langganan udah sama bos nov,5, ;P;;
produk sesuai pesanan respon cepat dan toko dapat direkomendasikan,5, ;P;;
recomended belanja disini karena saya di palembang mengirimkan untuk anak saya yang lagi hamil muda di bekasi anak saya senang sekali juragan toko amanah alhamdulillah,5, ;P;;
paking rapi pengiriman cepat rasa oke,4, ;P;;
enek dan gurih,5, ;P;;
barang cepat sampai n paking baik thx ya,5, ;P;;
sesuai deskripsi enak kriuk gurih top,5, ;P;;
garing renyah gurih kayak janjimu,4, ;P;;
makasih gan paket udh sampe respon baik selalu puas blanja di sini,5, ;P;;
terbaek,5, ;P;;
bismillah ikannya enek dan gurih maaf numpang iklan juga ya,5, ;P;;
melempem,3, ;N;;
barang ok banget lezat dan tetap krispi renyah,5, ;P;;
sesuai pesanan kirim cepat,5, ;P;;
muntep polll i love you,5, ;P;;
sebenernya kripik ini enak parah tp sayang penjual mengirim produk yg akan exp bbrp hari lgagustus 2020 mana saya beli 3 aroma sudah tengik harga normal tp dikasi kualitas obral harusnya penjual ga cuma kejar untung dan balik modal klo seperti ini saya yg maunya rutin beli dan merekomendasikan ke teman jd kecewa dan ga akan beli lg ditoko ini,1, ;N;;
saat diterima keripik byk yg sudah hancur yah mungkin dri ekspedisinya,5, ;N;;
uenaaakkk,5, ;P;;
respon cepat dan murah,5, ;P;;
sesuai pesanan dan cepat serta penjual ramah,5, ;P;;
suka bangett udah bm ini dari bulan kemaren akhirnya beli juga,5, ;P;;
packaging nya rapih aman rasanya udh pasti enak soalnya udah sering makan dari jaman kuliah cuma ini baru pertama kali beli online,5, ;P;;
sudah tidak renyah bahkan bumbu hambar,1, ;N;;
barang diterima dengan baik,5, ;P;;
very good,5, ;P;;
pengiriman cepat pengemasan rapi dan aman selalu suka deh sm makaroni nya,5, ;P;;
sudah sampai aman dan pacagingnya rapi trimakasih,5, ;P;;
super sukaa sm makaroni nya pengiriman jg cepat pengemasan rapi dan aman thankyouuuu,5, ;P;;
penjual good respon cepat,5, ;P;;
pembelian ke 2,5, ;P;;
enak gurih,5, ;P;;
sesuai deskripsi dan expectasi,5, ;P;;
kacangnya enak gurih,5, ;P;;
pengiriman cepat packing cukup rapi dan aman enak kacang metenya panggangnya merata,5, ;P;;
kilat jossss,5, ;P;;
kacang sudah sampai dgn cepat dan selamat sudah 2x belanja di toko ini pengiriman cepat recommended seller makasih ya kak,5, ;P;;
barangnya bagus,5, ;P;;
ada packaging yg plastik vacum nya kendor jadi rasa kacangnya berubah kurang rentah dan ngga gurih,3, ;N;;
manyap bos,5, ;P;;
walau packing tidak ada bubble wrap dan tidak sticker fragile tapi kacang yg dikirim kondisi bagus dan masih facum,5, ;P;;
blm dicobain krn puasa respon penjual okee packing rapi recomended,5, ;P;;
mantapppppp udh 2x beli cepet banget pengemasan dan pengiriman dari bali ke bekasi pertahankan,5, ;P;;
ingat kacang bali ingat rumah semut,5, ;P;;
sesuai pesanan mantab,5, ;P;;
pengiriman cepat dan packing rapih,5, ;P;;
pengiriman cepat dan packagingnya rapih,5, ;P;;
pesanan dgn barang yg dikirim packingnya rapih walaupun kendala pengirimannya double btw terimakasih bingits,5, ;P;;
produk sesuai deskripsi pengiriman cepat dan packing rapi recommended,5, ;P;;
barang sesuai pesanan respons cepat dan delivery cepat sukses terus yaa,5, ;P;;
slalu puas belanja disini fast respon,5, ;P;;
respond result,5, ;P;;
bener banget kacang nya jumbo utuh tidak ada yg belah kualitas super respon cepat pengiriman cepat keren layak untuk jadi langganan terima kasih gan,5, ;P;;
kirain dikirim 2x500gr ternyata lsg 1kg,5, ;P;;
produknya tidak mengecewakan seller fast respon juga bakal blnja lg di t4 kakak makasih ya,5, ;P;;
mantbs,5, ;P;;
msh ok langganan dr 3 tahun lalu,5, ;P;;
kacangnya besar2 ibu saya suka deh pokoknya mantaplah,5, ;P;;
packing vakum rapi pengiriman agak lama mungkin karena mau libur lebaran tapi okeeeee kacangnya jumbo sesuai ekspektasi,5, ;P;;
benar mede jumbo ini,5, ;P;;
fast respon real pict beneran jumbo semoga rasanya jg oke semoga toko selalu amanah,5, ;P;;
alhamdulillah baŕangnya bagus sesuai iklan,4, ;P;;
barang sudah diterima sesuai deskripsi,5, ;P;;
garing kacangnya dan fresh seller fast response,5, ;P;;
oke puas belanja di toko ini bagus sesuai pesanan,5, ;P;;
respon cepat n terima kasih,4, ;P;;
fast respon dan packaging bersih,5, ;P;;
respon pengiriman cepat belum dicoba semoga kacangnya enak,4, ;P;;
barang cepat sampai penjual responnya cepat,5, ;P;;
packaging oke rasa oke,5, ;P;;
gk pernh kecewa sllu langganan ditoko ini,5, ;P;;
packing oke kualitas ok cuma lama di ekspedisi mungkin krn menjelang lebaran,5, ;P;;
sayang sekali bukan kacang bawang yg kecil2,3, ;N;;
bukan kacang bawang yg kecil2 ini mah,3, ;N;;
sudah sampai blm dicoba rasanya,5, ;P;;
alhamdulillah seller gercep bgt padahal pesan kemaren sore pagi begini udah sampe karena puasa jd ga bs langsung cobain semoga aja enak dibungkus rapi terimakasih seller semoga sukses terus,5, ;P;;
okee,5, ;P;;
vacuum packing bagus,5, ;P;;
pertama beli berlabel kedua beli tidak berlabel apakah stocknya sama atau tidak belum dicoba sy kasih bintang 4 dulu terima kasih,4, ;N;;
produk sesuai pesanan respond dan pengiriman muanttafff,5, ;P;;
terima kasih produknya bagus ditambah pelayanannya yang baik barakallah fiik,5, ;P;;
produk aman n pengiriman juga cepat,5, ;P;;
alhamdulillah dpt penjual yg amanah almond dan ajwa nya bagus2 cepet sampe jg jazakallah khoir gan barakallah,5, ;P;;
a,5, ;N;;
terhitsss,5, ;P;;
selalu puas berlangganan disini,5, ;P;;
sudah beli ber x x almon nya enak semisal kurang garing tinggal di oven 2 menit kriuk lagi,5, ;P;;
pengirimannya cepat dan pengemasannya rapi,5, ;P;;
siiiiippppp,5, ;P;;
respon baik cepet tanggap tapi sayang barang nya gak terlalu bagus beda dengan yg pernah saya beli di toko lain dengan harga yg lebih murah kalo utk pelayanan top sih responnya cepet,3, ;N;;
packing standar tanpa bubble wrap semoga kacangnya renyah pengiriman cepat,4, ;N;;
sudah langganan dimari top,5, ;P;;
mantappppp,5, ;P;;
kualitas bagus sesuai foto dan deskripsi packing rapi dan pengiriman cepat,5, ;P;;
product sesuai iklan,5, ;P;;
real pic rasanya mantabs,5, ;P;;
rasanya kok beda ya,3, ;N;;
kacang metenya sesuai harga dn levelnya hanya kemasan yg perlu diperbaiki tdk pake dus walo diwrap jd banyak yg hancur,4, ;N;;
enaaak bakal beli lagi deh,5, ;P;;
agak hancur dikit tapi masih oklah pengiriman lumayan cepat blm dicoba mdh2an enak,4, ;N;;
kwalitasnya mantul2,5, ;P;;
rasa kacangnya enak cuma saya packing kurang rapih sehingga kacang jadi hancur saat pengiriman,4, ;N;;
terima kasih,4, ;P;;
banyak yg pecah guys,3, ;N;;
uda langganan mantap,5, ;P;;
paket sudah sy terima thq ya,5, ;P;;
enak banget medenya gurih asinnya pass,5, ;P;;
pengirimannya seeh cpt rasa kacang medenya juga top tp yg kurang kemasannya kacangnya ada yg hancur meski ga semuanya lain kali lbh diperhatikan aja ya kacang nya uueeenaaak bangeett jd terbayarkan meski ada yg sdkt hancur,4, ;N;;
kualitas bagus,5, ;P;;
enak alhamdulillah,5, ;P;;
kacangnya enak dan gurih dan tidak pecah trims yaaa,5, ;P;;
barang cepat sampai dan enak rasanya,5, ;P;;
kualitas kacang kurang bagus,5, ;N;;
enak renyah rasanya pas,5, ;P;;
enak sesuai,5, ;P;;
fresh,5, ;P;;
seperti biasa paket terkirim dengan cepat rasa kacang enak mantap,5, ;P;;
barang bagus sesuai keinginan rasa juga enak,5, ;P;;
kacang almondnya renyah enak,5, ;P;;
kualitas baik dan harga pas,5, ;P;;
proses cepat barang sesuai dengan pesanan,5, ;P;;
